price,rating,Dual_Sim,4G,5G,Vo5G,NFC,IR_Blaster,Processor_Brand,Processor_Series,Core_Count,Clock_Speed_GHz,Performance_Tier,RAM Size GB,Storage Size GB,RAM Tier,battery_capacity,fast_charging_power,Screen_Size,Resolution_Width,Resolution_Height,Refresh_Rate,Notch_Type,primary_rear_camera_mp,num_rear_cameras,primary_front_camera_mp,num_front_cameras,memory_card_support,memory_card_size,os_name,os_version,brand,NFC_encoded,memory_card_support_encoded,5G_encoded,os_version_major,os_version_minor,os_version_patch,RAM Tier_encoded
non-expensive,84.0,yes,yes,yes,no,no,yes,dimensity,1080.0,8.0,2.6,unknown,6.0,128.0,mid-range,4980.0,120,6.67,1080.0,2400.0,120.0,punch hole,200.0,3.0,16.0,1.0,no,1024.0,android,12,xiaomi,0,0,1,12,0,0,2.0
non-expensive,62.25,yes,yes,no,no,no,no,other,1.0,4.0,1.6,unknown,4.0,64.0,mid-range,5000.0,0,6.5,720.0,1600.0,60.0,water drop notch,13.0,1.0,8.0,1.0,yes,128.0,android,11.0,ikall,0,1,0,11,0,0,2.0
non-expensive,80.0,yes,yes,no,no,no,no,snapdragon,205.0,2.0,1.1,unknown,0.5,4.0,budget,3750.0,0,2.8,240.0,320.0,60.0,no notch,50.0,0.0,16.0,0.0,yes,1024.0,android,12,nokia,0,1,0,12,0,0,1.0
expensive,80.0,yes,yes,yes,no,yes,yes,snapdragon,8.0,8.0,3.2,unknown,12.0,256.0,flagship,4500.0,67,8.02,1914.0,2160.0,120.0,punch hole,50.0,0.0,16.0,0.0,yes,1024.0,android,12,xiaomi,1,1,1,12,0,0,4.0
expensive,86.0,yes,yes,yes,no,yes,no,snapdragon,865.0,8.0,2.84,flagship,8.0,128.0,high-end,4000.0,21,6.1,1080.0,2520.0,120.0,no notch,12.0,3.0,8.0,1.0,yes,1024.0,android,10,sony,1,1,1,10,0,0,3.0
non-expensive,78.0,yes,yes,yes,no,no,no,snapdragon,778.0,8.0,2.4,unknown,6.0,128.0,mid-range,4700.0,66,6.44,1080.0,2404.0,90.0,water drop notch,64.0,3.0,16.0,1.0,no,1024.0,android,12,iqoo,0,0,1,12,0,0,2.0
non-expensive,80.0,yes,no,no,no,no,no,other,1.0,8.0,2.4,unknown,0.5,4.0,budget,3750.0,0,1.8,260.0,240.0,60.0,no notch,3.0,1.0,16.0,0.0,yes,1024.0,android,12,eunity,0,1,0,12,0,0,1.0
non-expensive,80.0,yes,yes,yes,no,no,no,dimensity,700.0,8.0,2.2,unknown,6.0,128.0,mid-range,5000.0,15,6.6,1080.0,2408.0,90.0,water drop notch,64.0,3.0,8.0,1.0,yes,1024.0,android,11,samsung,0,1,1,11,0,0,2.0
expensive,89.0,yes,yes,yes,no,yes,no,snapdragon,1215.9783989834816,8.0,3.2,flagship,8.0,256.0,high-end,4700.0,120,6.73,1080.0,2400.0,120.0,punch hole,50.0,3.0,32.0,1.0,yes,1024.0,android,12,oppo,1,1,1,12,0,0,3.0
non-expensive,80.0,yes,no,no,no,no,no,helio,2122.5,8.0,2.4,unknown,0.5,4.0,budget,3750.0,0,2.8,240.0,320.0,60.0,no notch,50.0,0.0,16.0,0.0,yes,1024.0,android,12,xiaomi,0,1,0,12,0,0,1.0
non-expensive,78.0,yes,yes,no,no,yes,no,snapdragon,680.0,8.0,2.4,mid-range,4.0,64.0,mid-range,5000.0,20,6.47,1080.0,2400.0,60.0,punch hole,50.0,3.0,16.0,1.0,yes,1024.0,android,12,motorola,1,1,0,12,0,0,2.0
non-expensive,87.0,yes,yes,yes,no,no,no,dimensity,900.0,8.0,2.4,unknown,8.0,128.0,high-end,5000.0,25,6.7,1080.0,2400.0,120.0,punch hole,108.0,1.0,32.0,1.0,yes,1024.0,android,12,samsung,0,1,1,12,0,0,3.0
non-expensive,80.0,yes,yes,no,no,no,no,other,1215.9783989834816,8.0,2.4,unknown,0.5,4.0,budget,3750.0,0,1.8,120.0,160.0,60.0,no notch,3.0,1.0,16.0,0.0,yes,32.0,android,12,nokia,0,1,0,12,0,0,1.0
non-expensive,80.0,yes,yes,no,no,no,no,helio,95.0,8.0,2.2,unknown,8.0,128.0,high-end,4310.0,30,6.43,1080.0,2400.0,60.0,punch hole,48.0,1.0,16.0,1.0,yes,256.0,android,11,oppo,0,1,0,11,0,0,3.0
non-expensive,78.0,yes,yes,no,no,no,yes,helio,95.0,8.0,2.05,unknown,6.0,64.0,mid-range,5000.0,33,6.43,1080.0,2400.0,60.0,punch hole,64.0,1.0,13.0,1.0,yes,512.0,android,11,xiaomi,0,1,0,11,0,0,2.0
non-expensive,80.0,yes,yes,no,no,no,no,helio,1215.9783989834816,8.0,2.4,unknown,2.0,32.0,budget,5000.0,10,6.51,720.0,1600.0,60.0,water drop notch,8.0,1.0,5.0,1.0,yes,1024.0,android,12,vivo,0,1,0,12,0,0,1.0
non-expensive,78.0,yes,yes,yes,no,yes,no,dimensity,700.0,8.0,2.2,unknown,4.0,128.0,mid-range,5000.0,18,6.58,1080.0,2408.0,60.0,water drop notch,50.0,3.0,8.0,1.0,yes,1024.0,android,12,vivo,1,1,1,12,0,0,2.0
non-expensive,83.0,yes,yes,yes,no,no,yes,dimensity,810.0,8.0,2.4,unknown,8.0,128.0,high-end,5000.0,33,6.6,1080.0,2400.0,90.0,punch hole,50.0,2.0,16.0,1.0,yes,1024.0,android,11,xiaomi,0,1,1,11,0,0,3.0
non-expensive,81.0,yes,yes,no,no,no,yes,snapdragon,712.0,8.0,2.3,high-end,6.0,128.0,mid-range,5000.0,67,6.67,1080.0,2400.0,120.0,punch hole,108.0,1.0,16.0,1.0,yes,1024.0,android,11,redmi,0,1,0,11,0,0,2.0
non-expensive,76.0,yes,yes,no,no,no,yes,snapdragon,680.0,8.0,2.4,unknown,4.0,64.0,mid-range,5000.0,33,6.43,1080.0,2400.0,90.0,punch hole,50.0,1.0,13.0,1.0,yes,512.0,android,11,xiaomi,0,1,0,11,0,0,2.0
non-expensive,79.0,yes,yes,yes,no,yes,no,snapdragon,480.0,8.0,2.2,budget,4.0,128.0,mid-range,5000.0,10,6.5,720.0,1600.0,120.0,punch hole,50.0,2.0,16.0,1.0,yes,1024.0,android,13,motorola,1,1,1,13,0,0,2.0
non-expensive,70.0,yes,yes,no,no,no,no,other,616.0,8.0,1.8,unknown,4.0,64.0,mid-range,5000.0,18,6.6,1080.0,2408.0,60.0,water drop notch,50.0,3.0,8.0,1.0,yes,1024.0,android,11,realme,0,1,0,11,0,0,2.0
non-expensive,74.0,yes,yes,yes,no,no,no,other,1215.9783989834816,8.0,2.4,unknown,8.0,128.0,high-end,5000.0,0,6.5,1080.0,2400.0,60.0,water drop notch,64.0,3.0,32.0,1.0,yes,1024.0,android,12,samsung,0,1,1,12,0,0,3.0
non-expensive,69.0,yes,yes,yes,no,no,no,dimensity,720.0,8.0,2.4,unknown,4.0,128.0,mid-range,5000.0,18,6.5,720.0,1600.0,60.0,water drop notch,13.0,3.0,8.0,1.0,yes,1024.0,android,12,realme,0,1,1,12,0,0,2.0
non-expensive,79.0,yes,yes,no,no,no,no,snapdragon,662.0,8.0,2.4,mid-range,6.0,128.0,mid-range,5000.0,33,6.43,1080.0,2400.0,60.0,punch hole,48.0,3.0,16.0,1.0,yes,256.0,android,11,oppo,0,1,0,11,0,0,2.0
non-expensive,75.0,yes,yes,no,no,no,no,snapdragon,712.0,8.0,2.3,high-end,4.0,64.0,mid-range,4000.0,20,6.4,1080.0,2340.0,60.0,water drop notch,64.0,1.0,16.0,1.0,yes,256.0,android,9.0,realme,0,1,0,9,0,0,2.0
expensive,62.25,yes,yes,no,no,yes,no,other,13.0,8.0,2.4,unknown,4.0,64.0,mid-range,3750.0,0,6.1,828.0,1792.0,60.0,no notch,12.0,2.0,7.0,1.0,no,1024.0,ios,12.3,apple,1,0,0,12,3,0,2.0
non-expensive,80.0,yes,yes,no,no,no,no,helio,80.0,8.0,2.4,unknown,6.0,128.0,mid-range,5000.0,15,6.4,1080.0,2400.0,90.0,water drop notch,64.0,1.0,20.0,1.0,yes,1024.0,android,11,samsung,0,1,0,11,0,0,2.0
non-expensive,77.0,yes,yes,no,no,no,no,helio,88.0,8.0,2.4,unknown,6.0,128.0,mid-range,5000.0,33,6.7,1080.0,2400.0,60.0,water drop notch,50.0,2.0,16.0,1.0,yes,1024.0,android,11,infinix,0,1,0,11,0,0,2.0
non-expensive,75.0,yes,yes,no,no,no,no,snapdragon,680.0,8.0,2.4,mid-range,6.0,128.0,mid-range,5750.0,18,6.7,720.0,1600.0,60.0,water drop notch,50.0,2.0,5.0,1.0,yes,512.0,android,11,xiaomi,0,1,0,11,0,0,2.0
non-expensive,68.0,yes,yes,no,no,no,no,helio,35.0,8.0,2.3,unknown,4.0,64.0,mid-range,5000.0,0,6.53,720.0,1600.0,60.0,water drop notch,13.0,2.0,5.0,1.0,yes,512.0,android,11,xiaomi,0,1,0,11,0,0,2.0
non-expensive,82.0,yes,yes,no,no,no,no,helio,99.0,8.0,2.2,mid-range,12.0,256.0,flagship,5750.0,66,6.78,1080.0,2400.0,120.0,no notch,50.0,0.0,16.0,0.0,yes,1024.0,android,12,oukitel,0,1,0,12,0,0,4.0
non-expensive,65.0,yes,yes,no,no,no,no,snapdragon,450.0,8.0,1.8,budget,4.0,64.0,mid-range,5000.0,0,6.5,720.0,1544.0,60.0,water drop notch,13.0,2.0,13.0,1.0,yes,256.0,android,10,vivo,0,1,0,10,0,0,2.0
expensive,74.0,yes,yes,yes,no,yes,no,bionic,14.0,6.0,3.1,unknown,4.0,64.0,mid-range,5000.0,0,6.58,1080.0,2400.0,90.0,unknown,50.0,0.0,16.0,0.0,yes,1024.0,android,12,apple,1,1,1,12,0,0,2.0
non-expensive,84.0,yes,yes,yes,no,yes,no,exynos,1280.0,8.0,2.4,unknown,8.0,128.0,high-end,5750.0,25,6.6,1080.0,2400.0,120.0,water drop notch,50.0,1.0,8.0,1.0,yes,1024.0,android,12,samsung,1,1,1,12,0,0,3.0
non-expensive,78.0,yes,yes,no,no,no,no,snapdragon,675.0,8.0,2.4,mid-range,8.0,128.0,high-end,3750.0,0,6.39,1080.0,2316.0,60.0,no notch,48.0,3.0,32.0,1.0,yes,256.0,android,9.0,vivo,0,1,0,9,0,0,3.0
non-expensive,69.0,yes,yes,no,no,no,no,exynos,2122.5,8.0,2.2,unknown,4.0,64.0,mid-range,3750.0,15,5.9,1080.0,2340.0,60.0,water drop notch,16.0,2.0,25.0,1.0,yes,512.0,android,9.0,samsung,0,1,0,9,0,0,2.0
non-expensive,79.0,yes,yes,yes,no,no,no,exynos,1330.0,8.0,2.4,unknown,6.0,128.0,mid-range,5000.0,15,6.6,1080.0,2408.0,90.0,water drop notch,50.0,3.0,13.0,1.0,yes,1024.0,android,13,samsung,0,1,1,13,0,0,2.0
non-expensive,62.25,yes,yes,no,no,no,no,helio,22.0,8.0,2.4,unknown,4.0,32.0,mid-range,4030.0,0,6.2,1520.0,720.0,60.0,water drop notch,13.0,2.0,8.0,1.0,yes,256.0,android,8.1,vivo,0,1,0,8,1,0,2.0
expensive,80.0,yes,yes,yes,no,yes,no,snapdragon,8.0,8.0,3.2,flagship,8.0,128.0,high-end,4450.0,125,6.67,1080.0,2340.0,144.0,punch hole,200.0,3.0,60.0,1.0,yes,1024.0,android,12,motorola,1,1,1,12,0,0,3.0
non-expensive,76.0,yes,yes,yes,no,no,yes,dimensity,810.0,8.0,2.4,unknown,4.0,64.0,mid-range,5000.0,33,6.6,1080.0,2400.0,90.0,punch hole,50.0,2.0,16.0,1.0,yes,1024.0,android,11,poco,0,1,1,11,0,0,2.0
non-expensive,86.0,yes,yes,yes,no,yes,yes,snapdragon,778.0,8.0,2.4,unknown,8.0,128.0,high-end,4250.0,33,6.55,1080.0,2400.0,90.0,punch hole,64.0,3.0,20.0,1.0,yes,1024.0,android,11,xiaomi,1,1,1,11,0,0,3.0
non-expensive,80.0,yes,yes,no,no,no,no,other,2122.5,4.0,1.3,unknown,1.0,16.0,budget,5000.0,0,6.5,1600.0,720.0,60.0,water drop notch,8.0,2.0,8.0,1.0,yes,1024.0,android,12,itel,0,1,0,12,0,0,1.0
expensive,89.0,yes,yes,no,no,yes,no,exynos,2122.5,8.0,2.73,unknown,12.0,256.0,flagship,4300.0,45,6.8,1440.0,3040.0,60.0,punch hole,12.0,1.0,10.0,1.0,yes,1024.0,android,9.0,samsung,1,1,0,9,0,0,4.0
expensive,89.0,yes,yes,yes,no,yes,no,snapdragon,1215.9783989834816,8.0,3.2,flagship,16.0,256.0,flagship,5000.0,120,6.78,1440.0,3200.0,144.0,punch hole,50.0,3.0,16.0,1.0,yes,1024.0,android,12,iqoo,1,1,1,12,0,0,4.0
non-expensive,72.0,yes,yes,no,no,no,no,helio,70.0,8.0,2.4,unknown,4.0,64.0,mid-range,5000.0,18,6.55,720.0,1612.0,60.0,water drop notch,50.0,2.0,8.0,1.0,yes,1024.0,android,12,vivo,0,1,0,12,0,0,2.0
non-expensive,72.0,yes,yes,yes,no,no,no,other,1215.9783989834816,8.0,2.4,unknown,6.0,128.0,mid-range,5750.0,0,6.7,1080.0,2400.0,60.0,punch hole,64.0,3.0,32.0,1.0,yes,1024.0,android,12,samsung,0,1,1,12,0,0,2.0
non-expensive,80.0,yes,yes,yes,yes,no,no,snapdragon,1215.9783989834816,8.0,2.4,flagship,8.0,128.0,high-end,5000.0,120,6.73,1080.0,2400.0,144.0,punch hole,50.0,3.0,16.0,1.0,yes,1024.0,android,12,realme,0,1,1,12,0,0,3.0
expensive,77.0,yes,yes,yes,yes,yes,no,other,1215.9783989834816,8.0,2.4,unknown,8.0,128.0,high-end,4500.0,0,6.5,1080.0,2400.0,60.0,punch hole,64.0,1.0,32.0,1.0,no,1024.0,android,12,samsung,1,0,1,12,0,0,3.0
expensive,80.0,yes,yes,yes,no,yes,no,snapdragon,1215.9783989834816,8.0,2.4,unknown,12.0,256.0,flagship,4700.0,80,6.78,1440.0,3200.0,120.0,punch hole,50.0,1.0,32.0,1.0,no,1024.0,android,12,vivo,1,0,1,12,0,0,4.0
non-expensive,76.0,yes,yes,no,no,no,no,other,616.0,8.0,2.4,unknown,8.0,128.0,high-end,5000.0,18,6.6,720.0,1612.0,90.0,water drop notch,50.0,1.0,8.0,1.0,yes,256.0,android,12,infinix,0,1,0,12,0,0,3.0
non-expensive,62.25,yes,yes,no,no,no,no,unisoc,2122.5,8.0,1.6,unknown,4.0,64.0,mid-range,5000.0,10,6.5,720.0,1600.0,60.0,water drop notch,8.0,1.0,5.0,1.0,yes,1024.0,android,12,realme,0,1,0,12,0,0,2.0
expensive,83.0,yes,yes,yes,no,no,yes,snapdragon,1215.9783989834816,8.0,2.36,unknown,6.0,128.0,mid-range,5200.0,210,6.67,1080.0,2460.0,120.0,punch hole,108.0,1.0,32.0,1.0,yes,512.0,android,12,xiaomi,0,1,1,12,0,0,2.0
non-expensive,79.0,yes,yes,yes,no,no,no,snapdragon,4.0,8.0,2.4,unknown,6.0,128.0,mid-range,5000.0,18,6.58,1080.0,2408.0,120.0,water drop notch,50.0,2.0,8.0,1.0,yes,1024.0,android,12,iqoo,0,1,1,12,0,0,2.0
non-expensive,81.0,yes,yes,yes,no,no,yes,dimensity,810.0,8.0,2.4,unknown,6.0,128.0,mid-range,5000.0,33,6.6,1080.0,2400.0,90.0,punch hole,50.0,2.0,16.0,1.0,yes,1024.0,android,11,xiaomi,0,1,1,11,0,0,2.0
non-expensive,82.0,yes,yes,no,no,no,yes,snapdragon,732.0,8.0,2.3,high-end,8.0,128.0,high-end,4250.0,33,6.55,1080.0,2400.0,90.0,punch hole,64.0,3.0,16.0,1.0,yes,512.0,android,11,xiaomi,0,1,0,11,0,0,3.0
expensive,80.0,yes,yes,yes,no,yes,no,snapdragon,865.0,8.0,2.84,unknown,8.0,128.0,high-end,5000.0,0,6.8,1080.0,2460.0,60.0,punch hole,50.0,0.0,16.0,0.0,yes,1024.0,android,12,lg,1,1,1,12,0,0,3.0
expensive,89.0,yes,yes,yes,no,yes,no,snapdragon,1215.9783989834816,8.0,2.4,flagship,12.0,256.0,flagship,5000.0,65,6.7,1440.0,3216.0,120.0,punch hole,50.0,3.0,32.0,1.0,yes,1024.0,android,12,realme,1,1,1,12,0,0,4.0
expensive,85.0,yes,yes,yes,no,yes,no,snapdragon,778.0,8.0,2.4,high-end,6.0,128.0,mid-range,4300.0,66,6.57,1080.0,2340.0,120.0,punch hole,108.0,1.0,32.0,1.0,no,1024.0,android,11,honor,1,0,1,11,0,0,2.0
non-expensive,85.0,yes,yes,yes,no,no,no,dimensity,1080.0,8.0,2.6,unknown,8.0,256.0,high-end,5000.0,33,6.78,1080.0,2460.0,120.0,punch hole,50.0,3.0,16.0,1.0,yes,256.0,android,12,infinix,0,1,1,12,0,0,3.0
non-expensive,81.0,yes,yes,yes,no,yes,yes,snapdragon,778.0,8.0,2.4,high-end,8.0,128.0,high-end,5000.0,67,6.67,1080.0,2400.0,120.0,punch hole,50.0,3.0,16.0,1.0,no,1024.0,android,13,xiaomi,1,0,1,13,0,0,3.0
non-expensive,83.0,yes,yes,yes,no,no,no,dimensity,920.0,8.0,2.5,unknown,8.0,128.0,high-end,5000.0,33,6.4,1080.0,2400.0,90.0,punch hole,48.0,3.0,16.0,1.0,yes,1024.0,android,12,realme narzo,0,1,1,12,0,0,3.0
expensive,89.0,yes,yes,yes,no,yes,no,snapdragon,888.0,8.0,2.84,flagship,12.0,256.0,flagship,4400.0,25,7.6,1768.0,2208.0,120.0,punch hole,50.0,0.0,16.0,0.0,yes,1024.0,android,11,samsung,1,1,1,11,0,0,4.0
expensive,86.0,yes,yes,yes,no,yes,yes,snapdragon,1215.9783989834816,8.0,3.2,flagship,8.0,128.0,high-end,5000.0,67,6.73,1440.0,3200.0,120.0,punch hole,50.0,3.0,20.0,1.0,yes,1024.0,android,12,xiaomi,1,1,1,12,0,0,3.0
expensive,86.0,yes,yes,yes,no,yes,no,snapdragon,8.0,8.0,3.2,flagship,16.0,256.0,flagship,4700.0,80,6.7,1080.0,2412.0,120.0,punch hole,50.0,3.0,32.0,1.0,yes,1024.0,android,12,oppo,1,1,1,12,0,0,4.0
non-expensive,85.0,yes,yes,yes,no,no,no,snapdragon,695.0,8.0,2.2,mid-range,8.0,256.0,high-end,5000.0,33,6.59,1080.0,2412.0,120.0,punch hole,64.0,3.0,16.0,1.0,yes,1024.0,android,12,oneplus,0,1,1,12,0,0,3.0
expensive,87.0,yes,yes,yes,no,no,no,snapdragon,865.0,8.0,2.84,flagship,8.0,128.0,high-end,4450.0,0,7.8,1440.0,1920.0,60.0,no notch,50.0,0.0,16.0,0.0,yes,1024.0,android,12,royole,0,1,1,12,0,0,3.0
non-expensive,84.0,yes,yes,yes,no,yes,no,snapdragon,695.0,8.0,2.2,mid-range,8.0,128.0,high-end,4800.0,67,6.7,1080.0,2412.0,120.0,punch hole,108.0,2.0,16.0,1.0,yes,1024.0,android,13,oppo,1,1,1,13,0,0,3.0
non-expensive,70.0,yes,yes,yes,no,no,no,dimensity,700.0,8.0,2.2,unknown,4.0,128.0,mid-range,5000.0,15,6.51,720.0,1600.0,60.0,water drop notch,13.0,2.0,5.0,1.0,yes,1024.0,android,13,vivo,0,1,1,13,0,0,2.0
non-expensive,62.25,yes,yes,no,no,no,no,helio,35.0,8.0,2.3,unknown,2.0,32.0,budget,5000.0,0,6.5,720.0,1600.0,60.0,water drop notch,13.0,2.0,5.0,1.0,yes,256.0,android,10,realme,0,1,0,10,0,0,1.0
non-expensive,63.0,yes,yes,no,no,no,no,helio,22.0,8.0,2.4,unknown,3.0,32.0,budget,4000.0,0,6.1,720.0,1560.0,60.0,water drop notch,13.0,2.0,5.0,1.0,yes,128.0,android,9.0,realme,0,1,0,9,0,0,1.0
non-expensive,83.0,yes,yes,yes,no,yes,no,dimensity,1300.0,8.0,2.4,unknown,8.0,128.0,high-end,4500.0,80,6.43,1080.0,2400.0,90.0,punch hole,50.0,3.0,32.0,1.0,yes,1024.0,android,12,oppo,1,1,1,12,0,0,3.0
expensive,87.0,yes,yes,no,no,yes,no,exynos,990.0,8.0,2.73,unknown,8.0,256.0,high-end,4300.0,25,6.7,1080.0,2400.0,60.0,punch hole,64.0,3.0,10.0,1.0,yes,1024.0,android,12,samsung,1,1,0,12,0,0,3.0
expensive,77.0,yes,yes,no,no,yes,no,bionic,13.0,6.0,2.65,unknown,4.0,64.0,mid-range,3750.0,18,6.5,1242.0,2688.0,60.0,large notch,12.0,3.0,12.0,1.0,no,1024.0,ios,13,apple,1,0,0,13,0,0,2.0
non-expensive,77.0,yes,yes,no,no,no,yes,helio,96.0,8.0,2.05,unknown,6.0,64.0,mid-range,5000.0,33,6.43,1080.0,2400.0,90.0,punch hole,64.0,3.0,16.0,1.0,yes,1024.0,android,11,poco,0,1,0,11,0,0,2.0
non-expensive,85.0,yes,yes,yes,no,no,yes,dimensity,2122.5,8.0,2.85,unknown,8.0,256.0,high-end,5080.0,67,6.6,1080.0,2460.0,144.0,punch hole,64.0,3.0,16.0,1.0,yes,1024.0,android,12,xiaomi,0,1,1,12,0,0,3.0
non-expensive,71.0,yes,yes,no,no,no,no,helio,25.0,8.0,2.4,unknown,4.0,64.0,mid-range,5000.0,10,6.5,720.0,1600.0,60.0,water drop notch,50.0,3.0,5.0,1.0,yes,1024.0,android,12,honor,0,1,0,12,0,0,2.0
expensive,72.0,yes,yes,no,no,yes,no,bionic,16.0,8.0,2.4,unknown,6.0,128.0,mid-range,3750.0,0,6.06,1170.0,2532.0,60.0,punch hole,50.0,2.0,13.0,1.0,no,1024.0,ios,15,apple,1,0,0,15,0,0,2.0
non-expensive,80.0,yes,yes,yes,no,no,no,snapdragon,750.0,8.0,2.2,unknown,6.0,128.0,mid-range,5000.0,30,6.5,1080.0,2400.0,120.0,punch hole,48.0,3.0,16.0,1.0,yes,1024.0,android,11,realme,0,1,1,11,0,0,2.0
expensive,80.0,yes,yes,yes,no,yes,no,other,3.0,8.0,2.4,unknown,12.0,256.0,flagship,5000.0,67,6.73,1440.0,3120.0,120.0,punch hole,50.0,3.0,12.0,1.0,yes,1024.0,android,12,google,1,1,1,12,0,0,4.0
non-expensive,67.0,yes,yes,no,no,no,no,helio,35.0,8.0,2.3,unknown,3.0,32.0,budget,5000.0,15,6.5,720.0,1600.0,60.0,water drop notch,13.0,3.0,5.0,1.0,yes,1024.0,android,11,samsung,0,1,0,11,0,0,1.0
non-expensive,86.0,yes,yes,yes,no,yes,yes,dimensity,1080.0,8.0,2.6,unknown,8.0,256.0,high-end,4300.0,210,6.67,1080.0,2400.0,120.0,punch hole,200.0,3.0,16.0,1.0,no,1024.0,android,12,xiaomi,1,0,1,12,0,0,3.0
expensive,87.0,yes,yes,yes,no,yes,no,snapdragon,8.0,8.0,3.2,flagship,8.0,128.0,high-end,4500.0,68,6.67,1080.0,2400.0,144.0,punch hole,50.0,3.0,32.0,1.0,no,1024.0,android,13,motorola edge,1,0,1,13,0,0,3.0
non-expensive,81.0,yes,yes,yes,no,yes,no,exynos,1280.0,8.0,2.4,unknown,6.0,128.0,mid-range,5750.0,25,6.6,1080.0,2400.0,120.0,water drop notch,50.0,1.0,8.0,1.0,yes,1024.0,android,12,samsung,1,1,1,12,0,0,2.0
non-expensive,80.0,yes,yes,no,no,no,no,snapdragon,2122.5,8.0,1.5,unknown,3.0,32.0,budget,3750.0,0,5.0,1080.0,1920.0,60.0,no notch,13.0,1.0,13.0,1.0,yes,64.0,android,5.1.1,lyf,0,1,0,5,1,1,1.0
non-expensive,82.0,yes,yes,yes,no,no,no,snapdragon,695.0,8.0,2.2,mid-range,8.0,128.0,high-end,4500.0,33,6.43,1080.0,2400.0,60.0,punch hole,64.0,3.0,16.0,1.0,yes,1024.0,android,12,oppo,0,1,1,12,0,0,3.0
expensive,77.0,yes,yes,yes,no,yes,no,dimensity,2122.5,8.0,2.4,unknown,12.0,256.0,flagship,5000.0,120,6.67,1080.0,2400.0,120.0,punch hole,50.0,3.0,32.0,1.0,yes,1024.0,android,12,vivo,1,1,1,12,0,0,4.0
non-expensive,83.0,yes,yes,yes,no,no,yes,snapdragon,1215.9783989834816,8.0,2.36,unknown,6.0,128.0,mid-range,5200.0,67,6.67,1080.0,2460.0,120.0,punch hole,108.0,1.0,32.0,1.0,yes,512.0,android,12,xiaomi,0,1,1,12,0,0,2.0
non-expensive,65.0,yes,yes,no,no,no,no,helio,35.0,8.0,2.3,unknown,3.0,32.0,budget,5000.0,10,6.51,720.0,1600.0,60.0,water drop notch,13.0,2.0,5.0,1.0,yes,1024.0,android,12,vivo,0,1,0,12,0,0,1.0
non-expensive,80.0,yes,yes,no,no,no,no,helio,80.0,8.0,2.4,unknown,6.0,128.0,mid-range,5750.0,15,6.4,1080.0,2400.0,90.0,water drop notch,64.0,1.0,20.0,1.0,yes,1024.0,android,11,samsung,0,1,0,11,0,0,2.0
non-expensive,68.0,yes,yes,no,no,no,no,helio,35.0,8.0,2.3,unknown,4.0,64.0,mid-range,5000.0,10,6.51,720.0,1600.0,60.0,water drop notch,13.0,2.0,5.0,1.0,yes,1024.0,android,12,vivo,0,1,0,12,0,0,2.0
non-expensive,63.0,yes,yes,no,no,no,no,other,1.0,8.0,1.8,unknown,2.0,32.0,budget,4000.0,15,6.4,720.0,1560.0,60.0,punch hole,13.0,3.0,8.0,1.0,yes,512.0,android,10,samsung,0,1,0,10,0,0,1.0
non-expensive,80.0,no,yes,no,no,no,no,other,1.0,8.0,2.4,unknown,6.0,128.0,unknown,5000.0,0,6.58,1080.0,2400.0,90.0,unknown,50.0,0.0,16.0,0.0,yes,1024.0,android,12,lg,0,1,0,12,0,0,0.0
expensive,82.0,yes,yes,yes,no,yes,no,snapdragon,765.0,8.0,2.4,high-end,8.0,128.0,high-end,4080.0,18,6.0,1080.0,2340.0,90.0,punch hole,16.0,2.0,8.0,1.0,yes,1024.0,android,12,google,1,1,1,12,0,0,3.0
non-expensive,72.0,yes,yes,no,no,no,no,exynos,850.0,8.0,2.4,unknown,4.0,64.0,mid-range,5750.0,15,6.5,720.0,1600.0,90.0,water drop notch,48.0,1.0,8.0,1.0,yes,1024.0,android,11,samsung,0,1,0,11,0,0,2.0
non-expensive,80.0,yes,yes,no,no,no,no,helio,22.0,4.0,2.4,unknown,2.0,32.0,budget,5000.0,0,6.56,720.0,1600.0,60.0,water drop notch,8.0,1.0,5.0,1.0,yes,1024.0,android,12,tecno,0,1,0,12,0,0,1.0
non-expensive,75.0,yes,yes,yes,no,no,yes,dimensity,700.0,8.0,2.2,unknown,4.0,64.0,mid-range,5000.0,18,6.5,1080.0,2400.0,90.0,punch hole,48.0,3.0,8.0,1.0,yes,1024.0,android,11,xiaomi,0,1,1,11,0,0,2.0
non-expensive,83.0,yes,yes,no,no,yes,no,snapdragon,778.0,8.0,2.4,unknown,8.0,128.0,high-end,4300.0,66,6.57,1080.0,2340.0,120.0,punch hole,50.0,1.0,32.0,1.0,yes,1024.0,android,12,huawei,1,1,0,12,0,0,3.0
expensive,80.0,yes,yes,yes,no,yes,no,snapdragon,1215.9783989834816,8.0,2.4,unknown,12.0,512.0,flagship,4600.0,120,6.76,1344.0,2772.0,120.0,punch hole,50.0,1.0,13.0,1.0,yes,1024.0,android,12,honor,1,1,1,12,0,0,4.0
non-expensive,80.0,yes,yes,no,no,no,no,helio,1215.9783989834816,8.0,2.4,unknown,3.0,32.0,budget,5000.0,10,6.51,720.0,1600.0,60.0,water drop notch,8.0,1.0,5.0,1.0,yes,1024.0,android,12,vivo,0,1,0,12,0,0,1.0
